          Dimensions           Particles         Metro-steps               Omega          StepLength                 WF1                 WF2              Energy          Energy_std          Energy_var       Accept_number        Accept_ratio        Imposampling          Analytical
                   3                  10               32768             1.00000             0.85000             0.20000             1.00000            21.60708             4.07781            16.62853               29838             0.91058                   1                   1
                   3                  10               32768             1.00000             0.85000             0.30000             1.00000            16.86193             2.12958             4.53513               27382             0.83563                   1                   1
                   3                  10               32768             1.00000             0.85000             0.40000             1.00000            15.30474             0.87108             0.75879               24636             0.75183                   1                   1
                   3                  10               32768             1.00000             0.85000             0.60000             1.00000            15.30145             0.70041             0.49057               18764             0.57263                   1                   1
                   3                  10               32768             1.00000             0.85000             0.70000             1.00000            15.96831             1.30451             1.70175               15807             0.48239                   1                   1
                   3                  10               32768             1.00000             0.85000             0.80000             1.00000            16.78551             1.85394             3.43711               13130             0.40070                   1                   1
                   3                  10               32768             1.00000             0.90000             0.20000             1.00000            21.58075             4.10409            16.84352               29522             0.90094                   1                   1
                   3                  10               32768             1.00000             0.90000             0.30000             1.00000            16.84589             2.12554             4.51792               26877             0.82022                   1                   1
                   3                  10               32768             1.00000             0.90000             0.40000             1.00000            15.31002             0.86200             0.74304               23932             0.73035                   1                   1
                   3                  10               32768             1.00000             0.90000             0.60000             1.00000            15.31028             0.69822             0.48751               17677             0.53946                   1                   1
                   3                  10               32768             1.00000             0.90000             0.70000             1.00000            15.94730             1.32494             1.75546               14711             0.44894                   1                   1
                   3                  10               32768             1.00000             0.90000             0.80000             1.00000            16.80417             1.80750             3.26706               11967             0.36520                   1                   1
                   3                  10               32768             1.00000             0.95000             0.20000             1.00000            21.59323             4.10862            16.88079               29275             0.89340                   1                   1
                   3                  10               32768             1.00000             0.95000             0.30000             1.00000            16.85124             2.11099             4.45629               26416             0.80615                   1                   1
                   3                  10               32768             1.00000             0.95000             0.40000             1.00000            15.31233             0.85940             0.73857               23253             0.70963                   1                   1
                   3                  10               32768             1.00000             0.95000             0.60000             1.00000            15.30026             0.69883             0.48836               16678             0.50897                   1                   1
                   3                  10               32768             1.00000             0.95000             0.70000             1.00000            15.95822             1.28542             1.65230               13580             0.41443                   1                   1
                   3                  10               32768             1.00000             0.95000             0.80000             1.00000            16.82404             1.83276             3.35903               10905             0.33279                   1                   1
                   3                  10               32768             1.00000             1.00000             0.20000             1.00000            21.57473             4.15768            17.28629               29007             0.88522                   1                   1
                   3                  10               32768             1.00000             1.00000             0.30000             1.00000            16.83011             2.06972             4.28373               25919             0.79099                   1                   1
                   3                  10               32768             1.00000             1.00000             0.40000             1.00000            15.30813             0.86264             0.74415               22543             0.68796                   1                   1
                   3                  10               32768             1.00000             1.00000             0.60000             1.00000            15.30508             0.70406             0.49570               15646             0.47748                   1                   1
                   3                  10               32768             1.00000             1.00000             0.70000             1.00000            15.91438             1.31658             1.73339               12552             0.38306                   1                   1
                   3                  10               32768             1.00000             1.00000             0.80000             1.00000            16.90442             1.80683             3.26463                9929             0.30301                   1                   1
                   3                  10               32768             1.00000             1.05000             0.20000             1.00000            21.59295             4.17875            17.46199               28751             0.87741                   1                   1
                   3                  10               32768             1.00000             1.05000             0.30000             1.00000            16.82929             2.06975             4.28386               25432             0.77612                   1                   1
                   3                  10               32768             1.00000             1.05000             0.40000             1.00000            15.31737             0.85892             0.73774               21863             0.66721                   1                   1
                   3                  10               32768             1.00000             1.05000             0.60000             1.00000            15.29821             0.70847             0.50194               14711             0.44894                   1                   1
                   3                  10               32768             1.00000             1.05000             0.70000             1.00000            15.97795             1.24778             1.55695               11503             0.35104                   1                   1
                   3                  10               32768             1.00000             1.05000             0.80000             1.00000            16.88846             1.86554             3.48024                8954             0.27325                   1                   1
                   3                  10               32768             1.00000             1.10000             0.20000             1.00000            21.56672             4.16138            17.31707               28460             0.86853                   1                   1
                   3                  10               32768             1.00000             1.10000             0.30000             1.00000            16.80328             2.06174             4.25076               24933             0.76089                   1                   1
                   3                  10               32768             1.00000             1.10000             0.40000             1.00000            15.31716             0.85562             0.73208               21220             0.64758                   1                   1
                   3                  10               32768             1.00000             1.10000             0.60000             1.00000            15.30484             0.69320             0.48053               13706             0.41827                   1                   1
                   3                  10               32768             1.00000             1.10000             0.70000             1.00000            15.99215             1.28071             1.64021               10629             0.32437                   1                   1
                   3                  10               32768             1.00000             1.10000             0.80000             1.00000            16.78665             1.82642             3.33582                8258             0.25201                   1                   1
                   3                  10               32768             1.00000             1.15000             0.20000             1.00000            21.56463             4.16855            17.37685               28166             0.85956                   1                   1
                   3                  10               32768             1.00000             1.15000             0.30000             1.00000            16.82340             2.05921             4.24033               24461             0.74649                   1                   1
                   3                  10               32768             1.00000             1.15000             0.40000             1.00000            15.32089             0.85476             0.73062               20522             0.62628                   1                   1
                   3                  10               32768             1.00000             1.15000             0.60000             1.00000            15.27717             0.70246             0.49345               12847             0.39206                   1                   1
                   3                  10               32768             1.00000             1.15000             0.70000             1.00000            16.00197             1.27937             1.63678                9824             0.29980                   1                   1
