          Dimensions           Particles         Metro-steps               Omega          StepLength                 WF1                 WF2              Energy          Energy_std          Energy_var       Accept_number        Accept_ratio        Imposampling          Analytical
                   3                   1               65536             1.00000             1.00000             0.62525             1.00000             1.53791             0.27272             0.07437               29927             0.45665                   0                   0
                   3                   1               65536             1.00000             1.00000             0.63535             1.00000             1.54402             0.29195             0.08523               29827             0.45512                   0                   1
                   3                   1               65536             1.00000             1.00000             0.63535             1.00000             1.54402             0.29195             0.08523               29827             0.45512                   0                   0
                   3                   1               65536             1.00000             1.00000             0.64545             1.00000             1.55273             0.31139             0.09696               29477             0.44978                   0                   1
                   3                   1               65536             1.00000             1.00000             0.64545             1.00000             1.55273             0.31139             0.09696               29477             0.44978                   0                   0
                   3                   1               65536             1.00000             1.00000             0.65556             1.00000             1.55732             0.32763             0.10734               29270             0.44662                   0                   1
                   3                   1               65536             1.00000             1.00000             0.65556             1.00000             1.55732             0.32763             0.10734               29270             0.44662                   0                   0
                   3                   1               65536             1.00000             1.00000             0.66566             1.00000             1.56238             0.35320             0.12475               29172             0.44513                   0                   1
                   3                   1               65536             1.00000             1.00000             0.66566             1.00000             1.56238             0.35320             0.12475               29172             0.44513                   0                   0
                   3                   1               65536             1.00000             1.00000             0.67576             1.00000             1.57750             0.36771             0.13521               28809             0.43959                   0                   1
                   3                   1               65536             1.00000             1.00000             0.67576             1.00000             1.57750             0.36771             0.13521               28809             0.43959                   0                   0
                   3                   1               65536             1.00000             1.00000             0.68586             1.00000             1.58005             0.38815             0.15066               28702             0.43796                   0                   1
                   3                   1               65536             1.00000             1.00000             0.68586             1.00000             1.58005             0.38815             0.15066               28702             0.43796                   0                   0
                   3                   1               65536             1.00000             1.00000             0.69596             1.00000             1.57892             0.41054             0.16854               28478             0.43454                   0                   1
                   3                   1               65536             1.00000             1.00000             0.69596             1.00000             1.57892             0.41054             0.16854               28478             0.43454                   0                   0
                   3                   1               65536             1.00000             1.00000             0.70606             1.00000             1.59471             0.42581             0.18132               28245             0.43098                   0                   1
                   3                   1               65536             1.00000             1.00000             0.70606             1.00000             1.59471             0.42581             0.18132               28245             0.43098                   0                   0
                   3                   1               65536             1.00000             1.00000             0.71616             1.00000             1.60152             0.43879             0.19254               28127             0.42918                   0                   1
                   3                   1               65536             1.00000             1.00000             0.71616             1.00000             1.60152             0.43879             0.19254               28127             0.42918                   0                   0
                   3                   1               65536             1.00000             1.00000             0.72626             1.00000             1.60699             0.46034             0.21191               27969             0.42677                   0                   1
