          Dimensions           Particles         Metro-steps               Omega          StepLength                 WF1                 WF2              Energy          Energy_std          Energy_var       Accept_number        Accept_ratio        Imposampling          Analytical
                   3                  30              826448             1.00000             0.80000             0.40000             1.00000            46.12915             1.51411             2.29254              639986             0.77438                   1                   1
                   3                  30              874060             1.00000             1.20000             0.40000             1.00000            46.14168             1.52454             2.32422              415652             0.47554                   0                   1
                   3                  30              874060             1.00000             0.80000             0.40000             1.00000            46.13721             1.51413             2.29260              676917             0.77445                   1                   1
                   3                  30              924415             1.00000             1.20000             0.40000             1.00000            46.13633             1.52491             2.32536              439382             0.47531                   0                   1
                   3                  30              924415             1.00000             0.80000             0.40000             1.00000            46.14286             1.51352             2.29074              716098             0.77465                   1                   1
                   3                  30              977671             1.00000             1.20000             0.40000             1.00000            46.15198             1.52776             2.33405              464896             0.47551                   0                   1
                   3                  30              977671             1.00000             0.80000             0.40000             1.00000            46.14091             1.51312             2.28954              757282             0.77458                   1                   1
                   3                  30             1033995             1.00000             1.20000             0.40000             1.00000            46.15154             1.52837             2.33593              491656             0.47549                   0                   1
                   3                  30             1033995             1.00000             0.80000             0.40000             1.00000            46.13835             1.51288             2.28881              800925             0.77459                   1                   1
                   3                  30             1093563             1.00000             1.20000             0.40000             1.00000            46.14493             1.52830             2.33569              519853             0.47538                   0                   1
                   3                  30             1093563             1.00000             0.80000             0.40000             1.00000            46.13915             1.51120             2.28372              847097             0.77462                   1                   1
                   3                  30             1156564             1.00000             1.20000             0.40000             1.00000            46.12861             1.52283             2.31902              549776             0.47535                   0                   1
                   3                  30             1156564             1.00000             0.80000             0.40000             1.00000            46.13907             1.51277             2.28847              895813             0.77455                   1                   1
                   3                  30             1223194             1.00000             1.20000             0.40000             1.00000            46.13072             1.52443             2.32390              581497             0.47539                   0                   1
                   3                  30             1223194             1.00000             0.80000             0.40000             1.00000            46.14267             1.51323             2.28987              947295             0.77444                   1                   1
                   3                  30             1293662             1.00000             1.20000             0.40000             1.00000            46.13516             1.53085             2.34350              614874             0.47530                   0                   1
                   3                  30             1293662             1.00000             0.80000             0.40000             1.00000            46.14240             1.51291             2.28891             1001920             0.77448                   1                   1
                   3                  30             1368191             1.00000             1.20000             0.40000             1.00000            46.13053             1.52979             2.34026              650100             0.47515                   0                   1
                   3                  30             1368191             1.00000             0.80000             0.40000             1.00000            46.14163             1.51466             2.29419             1059721             0.77454                   1                   1
                   3                  30             1447013             1.00000             1.20000             0.40000             1.00000            46.13255             1.53045             2.34229              687480             0.47510                   0                   1
                   3                  30             1447013             1.00000             0.80000             0.40000             1.00000            46.13742             1.51156             2.28480             1120909             0.77464                   1                   1
                   3                  30             1530375             1.00000             1.20000             0.40000             1.00000            46.12907             1.52730             2.33264              727309             0.47525                   0                   1
                   3                  30             1530375             1.00000             0.80000             0.40000             1.00000            46.13549             1.51118             2.28366             1185235             0.77447                   1                   1
                   3                  30             1618541             1.00000             1.20000             0.40000             1.00000            46.13045             1.52589             2.32834              769340             0.47533                   0                   1
                   3                  30             1618541             1.00000             0.80000             0.40000             1.00000            46.13686             1.50981             2.27954             1253366             0.77438                   1                   1
                   3                  30             1711785             1.00000             1.20000             0.40000             1.00000            46.13079             1.52446             2.32397              813379             0.47516                   0                   1
                   3                  30             1711785             1.00000             0.80000             0.40000             1.00000            46.13719             1.50905             2.27725             1325490             0.77433                   1                   1
                   3                  30             1810402             1.00000             1.20000             0.40000             1.00000            46.12517             1.52237             2.31762              860174             0.47513                   0                   1
                   3                  30             1810402             1.00000             0.80000             0.40000             1.00000            46.14102             1.50923             2.27778             1401898             0.77436                   1                   1
                   3                  30             1914699             1.00000             1.20000             0.40000             1.00000            46.12661             1.52468             2.32465              909563             0.47504                   0                   1
                   3                  30             1914699             1.00000             0.80000             0.40000             1.00000            46.14221             1.51043             2.28139             1482784             0.77442                   1                   1
                   3                  30             2025006             1.00000             1.20000             0.40000             1.00000            46.13514             1.52325             2.32029              962136             0.47513                   0                   1
                   3                  30             2025006             1.00000             0.80000             0.40000             1.00000            46.14809             1.51255             2.28780             1568280             0.77446                   1                   1
                   3                  30             2141667             1.00000             1.20000             0.40000             1.00000            46.12848             1.52234             2.31751             1017762             0.47522                   0                   1
                   3                  30             2141667             1.00000             0.80000             0.40000             1.00000            46.14549             1.51280             2.28856             1658408             0.77435                   1                   1
                   3                  30             2265049             1.00000             1.20000             0.40000             1.00000            46.13342             1.52367             2.32156             1076353             0.47520                   0                   1
                   3                  30             2265049             1.00000             0.80000             0.40000             1.00000            46.14378             1.51428             2.29303             1753961             0.77436                   1                   1
                   3                  30             2395539             1.00000             1.20000             0.40000             1.00000            46.12269             1.51933             2.30835             1138493             0.47526                   0                   1
                   3                  30             2395539             1.00000             0.80000             0.40000             1.00000            46.14139             1.51618             2.29879             1855004             0.77436                   1                   1
                   3                  30             2533547             1.00000             1.20000             0.40000             1.00000            46.11828             1.51871             2.30648             1204031             0.47524                   0                   1
                   3                  30             2533547             1.00000             0.80000             0.40000             1.00000            46.14209             1.51438             2.29335             1962053             0.77443                   1                   1
                   3                  30             2679505             1.00000             1.20000             0.40000             1.00000            46.11664             1.51653             2.29986             1273492             0.47527                   0                   1
                   3                  30             2679505             1.00000             0.80000             0.40000             1.00000            46.14357             1.51372             2.29134             2074737             0.77430                   1                   1
                   3                  30             2833872             1.00000             1.20000             0.40000             1.00000            46.12097             1.51686             2.30087             1346624             0.47519                   0                   1
                   3                  30             2833872             1.00000             0.80000             0.40000             1.00000            46.14588             1.51434             2.29324             2194340             0.77433                   1                   1
                   3                  30             2997132             1.00000             1.20000             0.40000             1.00000            46.11738             1.51763             2.30319             1424371             0.47524                   0                   1
                   3                  30             2997132             1.00000             0.80000             0.40000             1.00000            46.14462             1.51418             2.29274             2320678             0.77430                   1                   1
                   3                  30             3169798             1.00000             1.20000             0.40000             1.00000            46.12352             1.51774             2.30353             1506632             0.47531                   0                   1
                   3                  30             3169798             1.00000             0.80000             0.40000             1.00000            46.14114             1.51528             2.29609             2454409             0.77431                   1                   1
                   3                  30             3352411             1.00000             1.20000             0.40000             1.00000            46.11838             1.51539             2.29640             1593471             0.47532                   0                   1
                   3                  30             3352411             1.00000             0.80000             0.40000             1.00000            46.14025             1.51467             2.29422             2595738             0.77429                   1                   1
                   3                  30             3545544             1.00000             1.20000             0.40000             1.00000            46.12210             1.51700             2.30130             1685226             0.47531                   0                   1
                   3                  30             3545544             1.00000             0.80000             0.40000             1.00000            46.13787             1.51381             2.29163             2745018             0.77422                   1                   1
                   3                  30             3749804             1.00000             1.20000             0.40000             1.00000            46.12102             1.51764             2.30323             1782576             0.47538                   0                   1
                   3                  30             3749804             1.00000             0.80000             0.40000             1.00000            46.13830             1.51337             2.29029             2903338             0.77426                   1                   1
                   3                  30             3965831             1.00000             1.20000             0.40000             1.00000            46.12036             1.51942             2.30863             1885184             0.47536                   0                   1
                   3                  30             3965831             1.00000             0.80000             0.40000             1.00000            46.13421             1.51306             2.28936             3070528             0.77425                   1                   1
                   3                  30             4194304             1.00000             1.20000             0.40000             1.00000            46.11871             1.52084             2.31296             1993636             0.47532                   0                   1
                   3                  30             4194304             1.00000             0.80000             0.40000             1.00000            46.13318             1.51339             2.29035             3247191             0.77419                   1                   1
